gid;nom;arrete_pref_numero;xy_precis;id_adr;adr_num;adr_voie;com_cp;com_insee;com_nom;lat_coor1;long_coor1;structure_siren;structure_type;structure_rais;structure_num;structure_voie;structure_cp;structure_insee;structure_com;_userid_creation;_userid_modification;_edit_datemaj;lieu_accessibilite;rdv_lundi;rdv_mardi;rdv_mercredi;rdv_jeudi;rdv_vendredi;rdv_samedi;rdv_dimanche;rdv;date_fermeture;date_ouverture;rdv_site_web;rdv_tel;rdv_tel2;rdv_modalites;rdv_consultation_prevaccination;centre_svi_repondeur;centre_fermeture;reserve_professionels_sante
1385;Centre Hauts de Bienne - Morez;;0.99999997474772;39368_n6701z_00005;5;Espace Lamartine;39400;39368;Hauts de Bienne;46.5221;6.02154;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;DES SAVOIRS PL;21000;21231;DIJON;18177;18177;2021-03-29 15:10:37.07768;Oui;fermé;;fermé;;;fermé;fermé;t;2021-06-05;2021-02-09;https://partners.doctolib.fr/centre-de-sante/dole/ars-de-bourgogne-franche-comte?pid=practice-163395&enable_cookies_consent=1;+33384868600;;;t;;f;
1378;Centre éphémère de vaccination - Commune de Vieux Habitants;;0.99999984060068;97134_difvgj_00045;Ancien dispensaire;Rue Henri Dunant;97119;97134;Vieux-Habitants;16.06;-61.7646;130008030;8412Z;AGENCE REGIONALE DE SANTE DE GUADELOUPE, SAINT-MARTIN ET SAINT-BARTHELEMY;;RUE DES ARCHIVES BISDARY;97113;97109;GOURBEYRE;13179;13179;2021-02-12 19:00:02.084173;Oui;fermé;fermé;fermé;14:00-17:00;14:00-17:00;fermé;fermé;t;;2021-02-04;https://vaccination-covid.keldoc.com/cabinet-medical/vieux-habitants-97119/dispensaire-departemental-d-hygiene-sociale/centre-de-vaccination-du-dispensaire-departemental-d-hygiene-sociale;05 90 99 14 74;;;t;f;f;f
1617;Centre de Santé Fondation John Bost;;0.99999999795958;24222_0071_00003;3;Rue du Parc;24130;24222;La Force;44.8689;0.379639;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;;;;;;18146;21377;2021-04-02 13:48:11.102504;oui;fermé;fermé;10h00-12h00;9h00-12h00/13h30-15h10;fermé;fermé;fermé;t;2021-12-31;2021-03-08; https://www.doctolib.fr/centre-de-sante/la-force/centre-de-vaccination-covid-19-fondation-john-bost;+33553222557;;;t;f;t;f
1377;Centre éphémère de vaccination - Ville de Basse-Terre;;0.9999999866599;97105_0425_00003;3;Rue Joseph Ignace (près du Bowling);97100;97105;Basse-Terre;15.9894;-61.7251;130008030;8412Z;AGENCE REGIONALE DE SANTE DE GUADELOUPE, SAINT-MARTIN ET SAINT-BARTHELEMY;;RUE DES ARCHIVES BISDARY;97113;97109;GOURBEYRE;13179;13179;2021-02-05 20:27:04.278037;Oui;fermé;08:00-12:00;fermé;08:00-12:00;08:00-12:00;fermé;fermé;t;;2021-02-04;;05 90 99 14 74;;;t;f;f;f
2101;MSP relai Levet;;0.99999998806992;18126_agltdb_00001_bis;1 bis;Place du 8 Mai 1945;18340;18126;Levet;46.9253;2.40694;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-03-22 19:00:02.111738;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/levet/centre-de-vaccination-covid-19-levet?pid=practice-173070&enable_cookies_consent=1;;;;;;;
2085;centre de vaccination aéroport de Pierrefonds;;0.99999576081748;97416_0365_00034;34;Chemin de l’Aerodrome;97410;97416;Saint-Pierre;-21.3182;55.4266;130026057;8412Z;AGENCE REGIONALE DE SANTE DE LA REUNION;2;AV GEORGES BRASSENS;97490;97411;SAINT-DENIS;14523;14523;2021-03-30 18:46:41.656966;;08:30-12:35/14:00-18:00;08:30-12:35/14:00-18:00;08:30-12:35/14:00-18:00;08:30-12:35/14:00-18:00;08:30-12:35/14:00-18:00;08:30-12:35/14:00-18:00;fermé;t;;2021-03-29;https://vaccination-covid.keldoc.com/cabinet-medical/le-tampon-97418/centre-de-vaccination-covid-19-aeroport-de-pierrefonds;+262262720404;;;f;t;f;
2249;DAC 92 Nord;;1;92036_0607_00009;9;Allée des Barbanniers;92230;92036;Gennevilliers;48.937;2.3047;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18247;18247;2021-03-26 15:41:05.508223;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;2021-03-01;;;;;;;t;
2134;FAVERGES-SEYTHENEX;;0.99999862041838;74123_0020_00800;895;Rte d’Albertville;74210;74123;Faverges-Seythenex;45.7522;6.30451;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;8140;8097;2021-03-26 15:42:39.839441;Oui;09:00-13:00/14:00-18:00;09:00-13:00/14:00-18:00;09:00-13:00/14:00-18:00;09:00-13:00/14:00-18:00;09:00-13:00/14:00-18:00;fermé;fermé;t;;2021-03-29;https://partners.doctolib.fr/centre-de-sante/faverges/centre-de-vaccination-de-faverges-seythenex?pid=practice-179054&enable_cookies_consent=1;;;;t;;f;f
364;MSP Les Angles;;0.99999033700591;66004_0089_00025;;Route de la Foret;66210;66004;Les Angles;42.5856;2.08671;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;AV HENRI BECQUEREL;34000;34172;MONTPELLIER;11;18084;2021-02-08 10:55:18.118626;oui;09:00-12:00/14:00-18:00;09:00-12:00/14:00-18:00;09:00-12:00/14:00-18:00;09:00-12:00/14:00-18:00;09:00-12:00/14:00-18:00;09:00-12:00/14:00-18:00;09:00-12:00/14:00-18:00;t;;2021-01-11;https://partners.doctolib.fr/maison-de-sante/les-angles/maison-de-sante-capcir-haut-conflent?speciality_id=5494&enable_cookies_consent=1;+33800541919;;;t;;;
2086;Vaccinobus Jura;;1;39300_0800_00008;8;Rue de la Prefecture;39000;39300;Lons-le-Saunier;46.672;5.55172;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;18177;18177;2021-03-18 20:13:47.706274;Oui;fermé;fermé;fermé;fermé;fermé;fermé;fermé;t;;2021-04-05;;+33384868600;;;;f;t;f
2102;MSP relai Châteaumeillant;;0.99999979757805;18057_1020_00016;16;Rue Saint Genest;18370;18057;Châteaumeillant;46.5621;2.20187;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-03-22 19:00:02.114704;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/chateaumeillant/centre-de-vaccination-covid-19-chateaumeillant?pid=practice-171746&enable_cookies_consent=1;;;;;;;
2250;DAC 92 Centre;;0.99999990690228;92073_9135;;;92150;92073;Suresnes;48.8698;2.21905;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18247;18247;2021-03-26 15:49:18.307754;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;2021-03-01;;;;;;;t;
677;Centre de vaccination de Grenoble - Centre départemental de santé;38-2021-01-28-001;0.99999995341161;38185_0210_00023;23;Avenue Albert 1er de Belgique;38000;38185;Grenoble;45.1817;5.73061;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;173;18075;2021-02-09 10:42:24.80435;;09:00-12:00/14:00-17:00;09:00-12:00/14:00-17:00;09:00-12:00/14:00-17:00;09:00-12:00/14:00-17:00;09:00-12:00/14:00-17:00;09:00-12:00/14:00-17:00;fermé;t;;2021-01-15;https://vaccination-covid.keldoc.com/centre-hospitalier/grenoble-38000/centre-departemental-de-sante-du-chu-grenoble/centre-departemental-de-sante-du-chu-grenoble;+33476003134;;;t;;f;
2145;CHATEL;;0.99999987467683;74063_0301_00088;;place de l'église (parking souterrain);74390;74063;Châtel;46.2679;6.84069;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;8097;8097;2021-03-30 18:00:01.733654;Parking souterrain gratuit et rampe PMR dédiée;8:30-12:30/14:00-18:00;8:30-12:30/14:00-18:00;8:30-12:30/14:00-18:00;8:30-12:30/14:00-18:00;8:30-12:30;10:00-14:00;10:00-14:00;t;2021-04-24;2021-03-29;https://vaccination-covid.keldoc.com/cabinet-medical/chatel-74390/centre-de-vaccination-mairie-de-chatel/centre-de-vaccination-mairie-de-chatel?cabinet=18781&specialty=496;+33645642231;;;t;;f;f
2067;Centre de vaccination Jeu de Paume - Blois;;0.99999999999504;41018_0890_00073;64;Avenue de Châteaudun;41000;41018;Blois;47.6024;1.32822;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18350;2021-04-01 20:00:01.711636;;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;t;;2021-03-29;https://partners.doctolib.fr/centre-de-vaccinations-internationales/blois/centre-de-vaccination-espace-jorge-semprun?pid=practice-179783&enable_cookies_consent=1;08 05 02 14 00;;Grand centre;;;f;
2129;Centre de vaccination COVID Ad Hoc de Saint Jean d'Arvey;;0.99999981792267;73243_0200_02461;2461;Rte des Bauges;73230;73243;Saint-Jean-d'Arvey;45.5862;5.99609;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;8130;8130;2021-03-30 20:00:02.002206;;fermé;fermé;fermé;08:45-12:05/13:45-17:05;fermé;fermé;fermé;t;;2021-04-01;https://partners.doctolib.fr/centre-de-sante/chambery/centre-de-vaccination-grand-chambery?pid=practice-178862&enable_cookies_consent=1;;;;f;;t;f
1388;Centre de vaccination - Communauté Communes du Pays Noyonnais,  Salle du théâtre Le Chevalet ;;0.99999997470522;60471_0050_00006;6;Place Aristide Briand;60400;60471;Noyon;49.5817;2.99838;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;WILLY BRANDT AV;59777;59350;LILLE;101;101;2021-03-03 14:11:06.105197;;10:00-12:00/14:00-17:00;10:00-12:00/14:00-17:00;10:00-12:00/14:00-17:00;10:00-12:00/14:00-17:00;10:00-12:00/14:00-17:00;10:00-12:00/14:00-17:00;fermé;t;;2021-02-10;https://vaccination-covid.keldoc.com/centre-municipal-de-sante/noyon-60400/pays-noyonnais/centre-de-vaccination-du-pays-noyonnais;+33801908030;;;;;f;
2103;CV éphémère Culan;;0.99999998015775;18083_0020;;;18270;18083;Culan;46.5468;2.35016;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18350;2021-03-29 21:14:24.08267;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;;;;t;
1387;Centre de vaccination Miribel Côtière - Théâtre Allégro;;0.99999880675529;01249_0222;;Place de la République;01700;01249;Miribel;45.8269;4.95731;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;GARIBALDI RUE;69003;69383;LYON 3EME;18310;41;2021-02-16 19:14:55.267383;;fermé;08:30-12:30;08:30-12:30;08:30-12:00;08:30-12:00;08:30-12:00;fermé;t;;2021-02-16;https://partners.doctolib.fr/centre-de-sante/miribel/centre-de-vaccination-miribel-cotiere?speciality_id=5494&enable_cookies_consent=1;;;;t;f;f;f
1345;Equipe Mobile Résidences Autonomie et Territoire Eure;;0.99998800832261;27229_1962_09060;;Rue Léon Schwartzenberg;27000;27229;Évreux;49.0299;1.11678;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;JEAN NOUZILLE PL;14000;14118;CAEN;11533;11533;2021-03-16 19:00:02.186921;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;f;2021-02-03;;https://partners.doctolib.fr/hopital-public/evreux/ch-eure-seine-centre-de-vaccination-covid-vacci-covid-27?pid=practice-175386&enable_cookies_consent=1;;;;;;t;
2146;Grand centre - en attente (18);;0.99999994641879;18033_2955_00009;;;18000;18033;Bourges;47.0801;2.39896;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18350;18350;2021-03-24 15:09:19.165476;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;Grand centre 18;;;t;
680;Centre de vaccination de Bourgoin-Jallieu - Salle polyvalente;38-2021-01-28-001;1;38053_0760_00092;92;Avenue Professeur Tixier;38300;38053;Bourgoin-Jallieu;45.5875;5.29115;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;173;173;2021-04-05 14:03:58.104906;;09:00-12:00/13:30-16:30;09:00-12:00/13:30-16:30;09:00-12:00/13:30-16:30;09:00-12:00/13:30-16:30;09:00-15:00;fermé;fermé;t;;2021-01-15;https://vaccination-covid.keldoc.com/clinique/bourgoin-jallieu-38300/espace-senior-bourgoin-jallieu;+33476003134;;;t;;f;f
2130;Centre de vaccination COVID Ad Hoc de La Motte Servolex;;0.99999979392076;73179_0640_00175;175;Che du Picolet;73290;73179;La Motte-Servolex;45.5955;5.87372;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;8130;8130;2021-03-30 20:00:02.003123;;fermé;fermé;fermé;fermé;fermé;08:45-12:05/13:45-17:05;fermé;t;;2021-04-03;https://partners.doctolib.fr/centre-de-sante/chambery/centre-de-vaccination-grand-chambery?pid=practice-178867&enable_cookies_consent=1;;;;f;;f;
598;Centre de vaccination Livry-Gargan;;0.99999998869683;93046_a055_00001_a;37;Rue Saint-Claude;93190;93046;Livry-Gargan;48.9207;2.54582;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18064;20132;2021-04-01 10:35:01.370814;;9h-17h;9h-17h;9h-17h;9h-17h;9h-17h;9h-17h;fermé;t;;2021-01-18;https://www.maiia.com/centre-de-vaccination/93190-livry-gargan/centre-de-recours-a-la-vaccination-de-livry-gargan;08 00 09 31 90 ;;;t;;f;f
2251;DAC 92 SUD;;1;92023_1425_00004;4;Rue des Carnets;92140;92023;Clamart;48.7906;2.26152;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18247;18247;2021-03-26 15:51:19.364795;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;2021-03-01;;;;;;;t;
678;Centre de vaccinations Nationales et Internationales de la ville de Grenoble;38-2021-01-28-001;0.99999993330859;38185_3980_00033;33;Rue Joseph Chanrion;38000;38185;Grenoble;45.1901;5.73657;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;173;18075;2021-02-09 10:59:08.396608;;09:00-12:20/14:00-16:30;09:00-12:20/14:00-16:30;09:00-12:20/14:00-16:30;09:00-12:20/14:00-16:30;09:00-12:20/14:00-16:30;fermé;fermé;t;;2021-01-18;https://vaccination-covid.keldoc.com/centre-municipal-de-sante/grenoble-38000/centre-national-et-international-de-la-ville-de-grenoble/centre-de-vaccination-du-centre-national-et-international-de-la-ville-de-grenoble;+33476003134;;;t;;f;f
1297;RECEY SUR OURCE - Salle foyer rural ;;0.99999994499908;21519_0280;;rue magnier;21290;21519;Recey-sur-Ource;47.7796;4.86036;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;;;;;;18185;18184;2021-02-02 19:00:01.440374;;fermé;fermé;fermé;fermé;09:30-12:00/14:00-17:00;09:30-12:00/14:00-17:00;fermé;t;;2021-01-29;https://partners.doctolib.fr/centre-de-sante/recey-sur-ource/centre-de-vaccination-covid-recey-sur-ource?pid=practice-167858&enable_cookies_consent=1;;;;;;;
2299;Centre de vaccination Castillon-Pujols;;0.99999997277337;33108_0273_00012_bis;1619-1621;Fombeaude;33350;33108;Castillon-la-Bataille;44.8514;-0.0518555;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;103;RUE BELLEVILLE;33000;33063;BORDEAUX;21419;21419;2021-03-31 10:11:32.524534;;09:30-17:30;09:30-17:30;09:30-17:30;09:30-17:30;09:30-17:30;fermé;fermé;t;;2021-04-06;;;;;t;;f;f
2300;Centre de vaccination COVID 19 : Site du Port;;1;97407_0877_00004;4;Avenue Louis Aragon;97420;97407;Le Port;-20.9442;55.2997;130026057;8412Z;AGENCE REGIONALE DE SANTE DE LA REUNION;2;AV GEORGES BRASSENS;97490;97411;SAINT-DENIS;14523;14523;2021-03-31 12:00:01.395508;;fermé;fermé;08:30-12:45/14:30-17:45;fermé;fermé;fermé;fermé;;2021-04-14;2021-04-07;https://vaccination-covid.keldoc.com/vaccination-covid19/saint-paul-97460/file-1-centre-de-vaccination-ephemere-du-port;+262262724720;;;f;t;f;f
2131;Centre de vaccination - Ville de OISEMON, salle des associations;;0.99999998966501;80606_b026_00002_bis;;Place du Maréchal Leclerc;80140;80606;Oisemont;49.9555;1.76628;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;AV WILLY BRANDT;59777;59350;LILLE;101;101;2021-04-03 17:50:20.466973;;;;;;08:00-12:30/13:30-18:00;09:00-13:00;;;;2021-03-26;https://www.keldoc.com/cabinet-medical/oisemont-80140/centre-de-vaccination-oisemont-salle-des-association/centre-de-vaccination-oisemont-salle-des-association;;;;;;;
2104;Centre communal Lupino;2B-2021-03-19-00001;0.99999970287687;2b033_0330_00002;15;rue saint Exupéry;20600;2B033;Bastia;42.6973;9.45088;130007990;8412Z;AGENCE REGIONALE DE SANTE DE CORSE;;QUA SAINT JOSEPH;20090;2A004;AJACCIO;12661;12661;2021-03-29 16:40:01.077989;;A confirmer ;A confirmer ;A confirmer ;A confirmer ;A confirmer ;A confirmer ;A confirmer ;t;;2021-03-20;;+33495584105;;;t;;f;f
1391;Centre vaccination Craponne ;;0.9999999273231;43080_0381_00004;4;Rue du Stade;43500;43080;Craponne-sur-Arzon;45.3288;3.84798;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;GARIBALDI RUE;69003;69383;LYON 3EME;3486;20310;2021-04-02 15:10:03.104909;;;;;;;;;t;;2021-02-13;https://www.maiia.com/centre-de-vaccination/43500-craponne-sur-arzon/centre-de-vaccination---ch-de-craponne-;+33188889596;;Prise de rendez-vous au centre de vaccination du Puy en Velay ;t;;f;f
2252;CDV31 Blagnac Andromède;;0.99999169994251;31069_0202;;chemin du ferradou;31700;31069;Blagnac;43.6553;1.38112;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;AV HENRI BECQUEREL;34000;34172;MONTPELLIER;17220;17220;2021-04-01 18:17:22.76566;OUI;8:30-18:00;8:30-18:00;8:30-18:00;8:30-18:00;8:30-18:00;8:30-13:00;fermé;t;;2021-04-06;https://vaccination-covid.keldoc.com/cabinet-medical/blagnac-31700/centre-de-vaccination-blagnac;0800541919;;Espace Andromède;t;f;f;f
149;Centre hospitalier universitaire de Grenoble CHUGA (RDC du Pavillon Chatin, face au bâtiment de la Direction Générale);38-2021-01-28-001;0.99999914109588;38516_0190_00008_ter;8;Chemin Duhamel;38700;38516;La Tronche;45.2004;5.74771;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;41;18075;2021-02-09 10:58:02.826469;;08:30-13:00/13:30-18:30;08:30-13:00/13:30-18:30;08:30-13:00/13:30-18:30;08:30-13:00/13:30-18:30;08:30-13:00/13:30-18:30;08:30-13:00;fermé;t;;2021-01-04;https://vaccination-covid.keldoc.com/centre-hospitalier-universitaire/la-tronche-38700/centre-hospitalier-universitaire-grenoble-nord/centre-de-vaccination-du-chu-grenoble-nord ;+33476003134;;;t;;f;
2147;Centre d'examens de santé - CPAM;;0.99999999999267;74010_1505_00010;10;Av Lucien Boschetti;74000;74010;Annecy;45.8949;6.12229;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;8097;8097;2021-04-02 12:22:04.910673;oui;7:45-16:00;7:45-16:00;7:45-16:00;7:45-16:00;7:45-16:00;fermé;fermé;t;;2021-04-12;;;;;t;;t;f
1394;Centre de Vaccination - Ville de Flixecourt, Salle Le Chiffon Rouge;;0.99999934065984;80318_7rq3u8_00001;;Rue Philippe Ermenault;80420;80318;Flixecourt;50.0136;2.07553;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;WILLY BRANDT AV;59777;59350;LILLE;101;101;2021-04-02 17:08:42.182109;;10:00-13:00/14:00-16:00;10:00-13:00/14:00-16:00;fermé;10:00-13:00/14:00-16:00;10:00-13:00/14:00-16:00;fermé;fermé;;;2021-02-11;https://vaccination-covid.keldoc.com/cabinet-medical/flixecourt-80420/flixecourt/centre-de-vaccination-de-flixecourt;+33607288799;;;;;t;
778;Ville de Coulommiers;;0.99999973485965;77131_1020_00030;77;rue du général Leclerc;77120;77131;Coulommiers;48.8149;3.08229;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18064;18991;2021-03-26 14:15:35.899162;;14:00-18:00;14:00-18:00;14:00-18:00;fermé;14:00-18:00;ouvert;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/coulommiers/centre-de-vaccination-covid-19-de-coulommiers?speciality_id=5494&enable_cookies_consent=1;+33164753927;;;t;;;
1392;Centre vaccination Monistrol ;2021-09;0.9999999927579;43137_0380_00006;9;Avenue de la Libération;43120;43137;Monistrol-sur-Loire;45.2922;4.17262;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;GARIBALDI RUE;69003;69383;LYON 3EME;3486;41;2021-04-02 15:03:33.311538;;;;;;;;;t;;2021-04-05;https://partners.doctolib.fr/hopital-public/yssingeaux/centre-de-vaccination-covid-19-ch-de-yssingeaux?speciality_id=5494&enable_cookies_consent=1;+33471657708;;;t;;f;f
1393;Centre de vaccination - Ville de Poix-de-Picardie, SALLE DES FÊTES ;;0.99999993480701;80630_0620_00001;;Place de la République;80290;80630;Poix-de-Picardie;49.7744;1.98219;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;WILLY BRANDT AV;59777;59350;LILLE;101;101;2021-03-08 19:00:01.780913;;10:00-13:00/14:00-17:30;10:00-13:00/14:00-17:30;10:00-13:00/14:00-17:30;10:00-13:00/14:00-17:30;10:00-13:00/14:00-17:30;fermé;fermé;;;2021-02-10;https://vaccination-covid.keldoc.com/centre-hospitalier/poix-de-picardie-80290/poix-de-picardie/centre-de-vaccination-de-poix-de-picardie;+33322410605;;;;;t;
1395;Centre de Vaccination - Ville de Saint-Valéry-Sur-Somme, Entrepôt des sel;;0.999999995635;80721_0500_00003;2;Quai Lejoille;80230;80721;Saint-Valery-sur-Somme;50.1809;1.64405;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;WILLY BRANDT AV;59777;59350;LILLE;101;101;2021-03-02 14:39:59.064948;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;2021-02-11;https://vaccination-covid.keldoc.com/cabinet-medical/st-valery-sur-somme-80230/st-valery-sur-somme/centre-de-vaccination-du-st-valery-sur-somme;;;;;;t;
1399;Service prévention vaccination;;0.9999999459348;32013_8y6xax;14;place Maréchal Lannes;32000;32013;Auch;43.6368;0.585333;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;HENRI BECQUEREL AV;34000;34172;MONTPELLIER;17568;10;2021-02-10 18:28:29.503932;oui;fermé;09:00-12:00;09:00-12:00;09:00-12:00/14:00-17:00;09:00-12:00/14:00-17:00;fermé;fermé;t;;2021-01-11;; +33562673030;;;t;;t;t
1401;Espace Culturel J.L.DIEUX;;0.99999989361331;83073_929ouh_00005;;Avenue Pierre Gaudin;83340;83073;Le Luc;43.3937;6.31299;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;DE PARIS BD;13003;13203;MARSEILLE 3;10366;10366;2021-03-30 20:00:01.988106;;Ouvert;Ouvert;Ouvert;Ouvert;Ouvert;fermé;fermé;t;;2021-02-01;https://partners.doctolib.fr/centre-de-vaccinations-internationales/toulon/centre-de-vaccination-covid-19-du-var?pid=practice-164120&enable_cookies_consent=1;;;;;;;
1408;Centre de vaccination COVID - Hôpital Privé Médipôle de Savoie  (Professionnels de santé uniquement);;0.99999979806365;73064_0224;300;Avenue des Massettes;73190;73064;Challes-les-Eaux;45.5452;5.96974;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;GARIBALDI RUE;69003;69383;LYON 3EME;8130;8130;2021-02-16 19:00:02.148258;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;2021-02-08;https://partners.doctolib.fr/clinique-privee/challes-les-eaux/centre-de-vaccination-covid-19-hopital-prive-medipole-de-savoie?pid=practice-164501&enable_cookies_consent=1;;;;;;t;t
